Title,Link,OriginalLink,Description,PubDate,Year,Keyword
"경찰 “마약, 현재와 미래 파괴하는 범죄” 위장수사 카드 꺼냈다",https://vop.co.kr/A00001693408.html,https://vop.co.kr/A00001693408.html,"경찰에 따르면 올해 1분기 전체 마약사범 검거 인원은 지난해 같은 기간보다 26 증가했고, 온라인 마약사범... 박 본부장은 부임 당시 마약범죄와 보이스피싱 척결을 약속했다며 마약범죄 대응 체계를 더욱 강화하겠다고... ",2026-05-11 12:14:00+09:00,2026.0,보이스피싱 검거
‘마약왕’ 박왕열 배후 ‘청담사장’…“마약 넘겼다” 자백,https://n.news.naver.com/mnews/article/018/0006278352?sid=102,http://www.edaily.co.kr/news/newspath.asp?newsid=03214406645447936,"그 결과 올해 1분기 마약 관련 검거 인원은 지난해 동기 대비 26% 증가했고, 같은 기간 온라인 마약 사범 검거... 마약과 보이스피싱 등 민생 침해 범죄 척결을 위해 앞으로도 모든 수사 역량을 총동원하겠다”고 강조했다.",2026-05-11 12:04:00+09:00,2026.0,보이스피싱 검거
"경찰, 박왕열 공급책 '청담사장' 연관성 증거 확보…혐의 시인",https://n.news.naver.com/mnews/article/003/0013936983?sid=102,https://www.newsis.com/view/NISX20260511_0003624270,"박 본부장은 ""올해 1분기 마약 사범 검거 인원은 전년 동기 대비 26% 증가했으며, 특히 온라인 마약 사범은 48... 당시 약속드린 대로 마약과 보이스피싱 척결을 위해 엄중하고 단호하게 대응할 것""이라고 덧붙였다．",2026-05-11 12:00:00+09:00,2026.0,보이스피싱 검거
"충북경찰, 10년 도피 보이스피싱 조직원 검거…인터폴 적색수배자 송치",https://www.newspim.com/news/view/20260511000634,https://www.newspim.com/news/view/20260511000634,"경찰에 따르면 해당 조직은 총책과 텔레마케터, 모집책 등으로 구성된 해외 보이스피싱 조직으로 충북경찰청은 2015년 이들 조직원 165명을 검거하고 해외 도피 중인 공범 40여 명에 대해 인터폴 적색수배를 요청했다.... ",2026-05-11 11:57:00+09:00,2026.0,보이스피싱 검거
‘12년 적색수배·도피 끝’ 중국서 쫓겨난 피싱 40대 조직원 구속송치,https://n.news.naver.com/mnews/article/029/0003025946?sid=102,https://www.dt.co.kr/article/12061737?ref=naver,최근 중국 공안에 적발되면서 강제 출국 조처된 것으로 알려졌다. 경찰 관계자는 “보이스피싱 범죄에 가담하면 언젠가는 검거된다”며 “해외도 결코 안전한 도피처가 될 수 없다는 사실을 명심해야 한다”고 강조했다.,2026-05-11 11:51:00+09:00,2026.0,보이스피싱 검거
"충북경찰, 인터폴 적색수배 보이스피싱 조직원 검거",https://www.goodmorningcc.com/news/articleView.html?idxno=445923,https://www.goodmorningcc.com/news/articleView.html?idxno=445923,"충북경찰이 인터폴 적색수배자인 보이스피싱 조직원을 검거했다. 11일 경찰에 따르면 A씨는 2015년경 중국에서 보이스피싱 조직원(텔레마케터)으로 활동하던 중, 중국에서 10년 이상 도피 생활을 하다가 여권이 말소됐고... ",2026-05-11 11:08:00+09:00,2026.0,보이스피싱 검거
'중국서 10년 넘게 도피 생활' 30대 보이스피싱 조직원 송치,https://n.news.naver.com/mnews/article/003/0013936745?sid=102,https://www.newsis.com/view/NISX20260511_0003624171,"앞서 경찰은 2015년 해외 보이스 피싱 6개 조직의 총책, 기망책, 모집책 등 165명을 검거했다. 해외에 머물던 공범 40여명에 대해서는 인터폴 적색수배 조치했다. 이후 A씨를 포함한 30여명을 추가 검거했고, 나머지... ",2026-05-11 11:04:00+09:00,2026.0,보이스피싱 검거
끝없는 추적… 10년 도피 보이스피싱범 검거,https://www.ccreview.co.kr/news/articleView.html?idxno=348085,https://www.ccreview.co.kr/news/articleView.html?idxno=348085,"당시 경찰은 중국 등 해외에 기반을 둔 보이스피싱 조직 6곳을 수사해 총책과 텔레마케터, 모집책 등 165명을 검거했고, 해외로 달아난 공범 40여 명에 대해 인터폴 적색수배를 요청했다. 이후 현재까지 30명이 추가... ",2026-05-11 10:56:00+09:00,2026.0,보이스피싱 검거
카드 배송 미끼로 1억 3000만 원 가로챈 보이스피싱 수거책 구속,https://n.news.naver.com/mnews/article/082/0001380065?sid=102,https://www.busan.com/view/busan/view.php?code=2026051110070496585,경찰은 범죄의 중대성 등을 고려해 A 씨를 검거 후 구속 상태로 수사해 왔다. A 씨는 지난달 울산에서 보이스피싱에 속은 피해자 2명으로부터 현금과 골드바 6개 등 총 1억 3000만 원 상당을 받아 다른 조직원에게 전달한... ,2026-05-11 10:48:00+09:00,2026.0,보이스피싱 검거
‘카드배송’ 미끼 1억3000만원 상당 현금·골드바 편취…보이스피싱 수...,https://n.news.naver.com/mnews/article/021/0002790361?sid=102,https://www.munhwa.com/article/11588040?ref=naver,경찰이 보이스피싱 수거책으로부터 압수한 골드바. 울산경찰청 제공 울산=곽시열 기자 카드 배송을 미끼로 접근해 현금과 골드바를 편취한 전화금융사기(보이스피싱) 수거책이 경찰에 붙잡혔다. 울산경찰청은... ,2026-05-11 10:31:00+09:00,2026.0,보이스피싱 검거
'골드바 편취해 피싱 조직에 전달' 40대 수거책 구속 송치,https://n.news.naver.com/mnews/article/003/0013936530?sid=102,https://www.newsis.com/view/NISX20260511_0003624017,"숙박업소에서 검거했다. 또 현장에서 다른 범행으로 편취한 골드바 5개를 압수했다. 경찰은 압수품을 신속하게 피해자에게 환부할 예정이다. 경찰 관계자는 ""최근 카드 배송을 미끼로 한 보이스피싱 범죄가 늘고 있는... ",2026-05-11 10:18:00+09:00,2026.0,보이스피싱 검거
보이스피싱 잡자고 ‘감형 카드’ 꺼냈지만…피해 회복 빠진 수사협조 ...,https://www.kukinews.com/article/view/kuk202605070128,https://www.kukinews.com/article/view/kuk202605070128,반면 보이스피싱은 이미 검거된 조직원이 추가 진술을 하는 구조에 가깝다는 것이다. 금융권 관계자는 “리니언시는 범죄 자체를 드러내기 위해 자진신고를 유도하는 제도”라며 “이번 논의는 이미 잡힌 조직원이 추가... ,2026-05-11 06:02:00+09:00,2026.0,보이스피싱 검거
보이스피싱 잡으니 '3대 신종피싱' 기승,https://n.news.naver.com/mnews/article/015/0005285117?sid=102,https://www.hankyung.com/article/2026051066831,수사당국이 해외에서 활동하는 보이스피싱 조직원을 검거하는 등 단속을 강화하자 ‘풍선 효과’가 나타난 것으로 풀이된다. 전통적 보이스피싱의 자리를 신종 사기가 꿰찬 것이다. 신종 사기를 유형별로 보면 지난 1... ,2026-05-10 18:39:00+09:00,2026.0,보이스피싱 검거
"김원태 경북경찰청장, 영천 방문…치안 점검·현장 소통",https://www.shinailbo.co.kr/news/articleView.html?idxno=5019213,https://www.shinailbo.co.kr/news/articleView.html?idxno=5019213,및 보이스피싱 예방 홍보 활동도 진행했다. 이어 진행된 간담회에서는 직원들과의 소통을 통해 현장... 신속히 검거한 정현상 경사와 교통안전 시설 개선으로 사망사고 감소에 기여한 김창태 순경도 각각 표창을 받았다. 김... ,2026-05-10 15:44:00+09:00,2026.0,보이스피싱 검거
‘가슴이 철렁’ 경찰청의 범죄 통보 메일…보이스피싱 경찰 사칭 또 진...,https://n.news.naver.com/mnews/article/016/0002641069?sid=102,https://biz.heraldcorp.com/article/10734214?ref=naver,경찰 사칭한 파키스탄 피싱 메일 올해에만 경찰 사칭한 유형 5건 지난해 보이스피싱 피해액 1조↑ 경찰... 피싱 범죄. 줄어들 기미는 없이 폭발적으로 증가하고 있다. 지난해 피해액은 1조원을 훌쩍 넘었다. 검거 인원도... ,2026-05-09 16:45:00+09:00,2026.0,보이스피싱 검거
"“2,191명 현장으로”…신임 경찰 319기 졸업, 사이버수사·피해자보호 ...",https://www.gosiweek.com/article/1065592450619685,https://www.gosiweek.com/article/1065592450619685,"회사원 시절 피싱 전달책 검거를 도왔던 이도겸 순경도 눈길을 끌었다. 그는 2021년 동료의 보이스피싱 피해를 돕기 위해 직접 추적에 나섰고, 이후 경찰과 공조해 피의자를 검거했다. 2023년에는 차량털이 절도범을... ",2026-05-09 14:58:00+09:00,2026.0,보이스피싱 검거
"""일급 18만원, 초과 수당 시간당 3만원"" 4주간 500만원 벌게 한 '수상한...",https://n.news.naver.com/mnews/article/014/0005519134?sid=102,http://www.fnnews.com/news/202605081641588339,"재판부는 보이스피싱 범죄는 사회적으로 큰 해악을 끼쳐 엄중 처벌해야 한다며 그를 질책했다. 재판부는 ""현행범으로 체포돼 검거되기 전까지 2000만원 넘는 현금 다발을 수거하는 등 범행을 수 차례 반복했고 보수로 약... ",2026-05-09 08:49:00+09:00,2026.0,보이스피싱 검거
보이스피싱·리딩방 사기 급증…위장수사 허용 법안 발의,http://www.dailypop.kr/news/articleView.html?idxno=98631,http://www.dailypop.kr/news/articleView.html?idxno=98631,실제 경찰은 올해 3월 서울 명동 일대에서 보이스피싱 범죄수익 약 3000억원을 세탁한 조직원을 검거했지만 총책 검거에는 실패했다. 법안에는 범죄수익 몰수 강화와 함께 조직 내부 협조자의 형량을 감경하는... ,2026-05-08 17:20:00+09:00,2026.0,보이스피싱 검거
"경찰청, 적극 정책 소통으로 범죄예방…대통령 표창 수상",https://n.news.naver.com/mnews/article/018/0006276218?sid=102,http://www.edaily.co.kr/news/newspath.asp?newsid=08072086645446952,"경찰청은 ‘보이게, 참여하게, 생활속으로’라는 소통 패러다임을 전략적으로 활용하면서 보이스피싱... 경찰은 지난해 11월 캄보디아 코리아전담반을 개소 이후 현지에서 총 136명의 피의자를 검거하는 등 초국가범죄... ",2026-05-08 17:10:00+09:00,2026.0,보이스피싱 검거
전 격투기 선수부터 선박 기관사까지…신임 경찰관 2191명 치안 현장으...,https://n.news.naver.com/mnews/article/011/0004618737?sid=102,https://www.sedaily.com/article/20041527?ref=naver,회사원 시절 보이스피싱 전달책 검거에 기여한 이도겸 순경도 경찰 제복을 입게 됐다. 그는 과거 차량털이 절도범을 현장에서 붙잡아 경찰서장 표창을 받은 경험도 있다. 이 순경은 “이제는 경찰로서 어떤 현장에서도... ,2026-05-08 12:01:00+09:00,2026.0,보이스피싱 검거
“‘이 멘트’ 치면 1000만원 번다” 리딩방 콜센터 직원의 증언,https://n.news.naver.com/mnews/article/025/0003521828?sid=102,https://www.joongang.co.kr/article/25426648,보이스 피싱이나 주식 리딩방 사기 피해자에겐 유독 “바보같이 그걸 왜 속냐”는 반응이 따라온다.... A는 불법 리딩방 콜센터에서 상담원으로 근무하다가 통신사기피해환급법 위반 등의 혐의로 지난해 검거됐... ,2026-05-08 05:00:00+09:00,2026.0,보이스피싱 검거
진주署 형사6팀 5년 연속 전국 우수 강력·형사팀 선정,http://www.gndomin.com/news/articleView.html?idxno=474823,http://www.gndomin.com/news/articleView.html?idxno=474823,"범인검거·검거난이도·피해회복·피해자보호활동추진 평가항목에서 전국 우수 강력·형사팀으로 선정되어... 아울러, '카드가 발급되었어요, 검찰·법원 등기수령' 신종 보이스피싱 유형 및 카드 배송원·공공기관... ",2026-05-07 17:16:00+09:00,2026.0,보이스피싱 검거
"영천 찾은 김원태 경북경찰청장…""기본 치안 강화"" 현장 소통",https://www.kyongbuk.co.kr/news/articleView.html?idxno=4072144,https://www.kyongbuk.co.kr/news/articleView.html?idxno=4072144,"특히 시민 안전과 직결되는 교통안전·보이스피싱 예방·현장 대응 역량 강화를 주문하며 묵묵히 현장을... 신속 검거한 정현상 경사, 교통안전 시설 개선을 통해 교통사망사고 감소에 기여한 김창태 순경이 각각 표창을... ",2026-05-07 16:52:00+09:00,2026.0,보이스피싱 검거
"김원태 경북경찰청장, 영천경찰서 방문 치안 현장 소통",https://www.kbmaeil.com/article/20260507500336,https://www.kbmaeil.com/article/20260507500336,"및 보이스피싱 예방 홍보를 했다. 이어 김 청장은 일선 현장에서 근무 중인 경찰관들과 간담회를 갖고... 아울러 2급지 경찰서 중 1위를 차지한 베스트 지능팀, 흉기 소지 범죄 피의자 검거한 정현상 경사와 교통안전 시설... ",2026-05-07 14:26:00+09:00,2026.0,보이스피싱 검거
"조배숙, '조직사기 특별법' 대표발의…""사기범죄 뿌리 뽑겠다""",https://www.wolyo.co.kr/news/articleView.html?idxno=311764,https://www.wolyo.co.kr/news/articleView.html?idxno=311764,"반면 같은 기간 사기죄 검거율은 74%에서 60%로 떨어졌다. 범죄 규모는 커졌지만 수사와 처벌, 피해 회복 체계는 이를 따라가지 못하고 있다는 지적이 나온다. 특히 보이스피싱과 전세사기, 투자 리딩방, 폰지사기 등 최근의... ",2026-05-06 15:52:00+09:00,2026.0,보이스피싱 검거
'인터폴 적색수배' 한국인 보이스피싱범…태국서 체포,https://www.kpinews.kr/newsView/1065591877311600,https://www.kpinews.kr/newsView/1065591877311600,"▲ 보이스피싱 검거 관련 이미지 [챗GPT 생성] 이 씨는 한국 콜센터 사기 조직의 핵심원으로, 조직원 모집과 피해금 세탁에 사용되는 '대포 통장' 관리를 담당했다. 이 씨는 정부 기관 직원을 사칭해 피해자의 스마트폰에... ",2026-05-06 15:18:00+09:00,2026.0,보이스피싱 검거
[단독]보이스피싱-기획부동산 범죄에도 ‘위장수사’ 도입 추진,https://n.news.naver.com/mnews/article/020/0003717447?sid=102,https://www.donga.com/news/Society/article/all/20260506/133866283/2,올해 3월 경찰이 서울 명동 오피스텔에 미등록 가상자산 환전소를 차리고 보이스피싱 범죄 수익금 약 3000억 원을 세탁해 온 조직원을 검거한 당시에도 총책 등은 잡히지 않았다. 지난해 10월 수도권 일대에서 ‘비상장... ,2026-05-06 04:34:00+09:00,2026.0,보이스피싱 검거
불법사금융 살인이자에 피눈물 흘린 서민들 피해금액 돌려받나,https://n.news.naver.com/mnews/article/087/0001191118?sid=102,https://www.kwnews.co.kr/page/view/2026050550059500000,"이에 앞서 강원경찰청은 관련 조직을 적발해 총 46명을 검거하고 12명을 구속했다. 이들은 인터넷 대출 광고를... 기존에는 범죄단체조직, 유사수신, 다단계, 보이스피싱 등 특정 사기범죄와 횡령·배임 사건에 한해서만... ",2026-05-06 00:04:00+09:00,2026.0,보이스피싱 검거
[횡설수설/이진영]보이스피싱에도 위장수사 허용되나,https://n.news.naver.com/mnews/article/020/0003717355?sid=110,https://www.donga.com/news/Opinion/article/all/20260505/133866187/2,"이번에 발의되는 법안도 보이스피싱, 로맨스스캠, 투자 리딩방, 기획부동산 사기처럼 내부자가 아니면 정보 접근이 어렵고, 조직 말단을 잡아도 윗선까지 검거하기 어려운 조직범죄가 대상이다. 수사관이 조직원이나... ",2026-05-05 23:19:00+09:00,2026.0,보이스피싱 검거
조회수 811만 '야구장 미녀' 알고보니 가짜…은퇴 선수 소환한 AI 영상,https://www.jnilbo.com/news/articleView.html?idxno=90000033230,https://www.jnilbo.com/news/articleView.html?idxno=90000033230,"""나는 이제 보이스피싱을 피할 수 없을 것 같다""(인스타그램 이용자 'wh***'), ""세상 무섭다. 10년 뒤면... A씨를 검거했다고 지난달 24일 밝혔다. 러브버그가 기승을 부리던 지난해 7월에는 참새가 러브버그를 쪼아먹는 AI... ",2026-05-05 15:24:00+09:00,2026.0,보이스피싱 검거
"보이스피싱 피의자 도주 도운 40대, 집행유예 선고",https://www.kyongbuk.co.kr/news/articleView.html?idxno=4071827,https://www.kyongbuk.co.kr/news/articleView.html?idxno=4071827,전화금융사기(보이스피싱) 범죄에 가담한 남성이 체포 후 도주하는 데 도움을 준 40대 남성이 징역형... 당시 도주한 용의자 B씨는 도주 12시간 여만인 이튿날 밤 12시 55분께 대구 달성군 한 노래방에서 검거됐다. B씨는... ,2026-05-05 14:58:00+09:00,2026.0,보이스피싱 검거
[단독] ‘연예인 지망생’은 캄보디아 ‘문신남’…피해금 9억 회수는 ...,https://n.news.naver.com/mnews/article/056/0012175017?sid=102,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8552979&ref=A,"로맨스 스캠을 포함해 보이스 피싱 범죄 피해는 형사피해 배상 대상으로 인정되지 않는 경우가 많아 별도... ""] 도주한 조직 총책도 검거되지 않은 상황, 피해 회복은 요원하기만 합니다. KBS 뉴스 배지현입니다. 촬영기자... ",2026-05-05 07:35:00+09:00,2026.0,보이스피싱 검거
[샷!] 진짜야? 가짜야?,https://n.news.naver.com/mnews/article/001/0016058508?sid=102,https://www.yna.co.kr/view/AKR20260504079100011?input=1195m,"""나는 이제 보이스피싱을 피할 수 없을 것 같다""(인스타그램 이용자 'wh***'), ""세상 무섭다. 10년 뒤면... A씨를 검거했다고 지난달 24일 밝혔다. 러브버그가 기승을 부리던 지난해 7월에는 참새가 러브버그를 쪼아먹는 AI... ",2026-05-05 07:00:00+09:00,2026.0,보이스피싱 검거
[단독] “재판시효까지 숨으면 그만”…판결 직전 증발하는 사기범들,https://n.news.naver.com/mnews/article/025/0003521054?sid=102,https://www.joongang.co.kr/article/25425773,C씨는 2010년 재판 선고기일에 불출석한 뒤 14년간 도망다닌 끝에 검거됐으나 2025년 2월 법원은 재판시효... 2023년 11월 보이스피싱 법정형을 1년 이상으로 상향하고 불출석 재판을 못하게 되자 지난 3월 기준 2년만에... ,2026-05-05 06:00:00+09:00,2026.0,보이스피싱 검거
[단독]“리딩방 투자금 받아줄게”… 피해자만 노려 ‘2차 사기’,https://n.news.naver.com/mnews/article/020/0003717233?sid=102,https://www.donga.com/news/Society/article/all/20260504/133861113/2,4일 경찰청에 따르면 지난해 10월부터 올해 3월 10일까지 반년도 안 돼 2차례 이상 보이스피싱이나 리딩방 등... 2024년에 검거된 한 54억 원대 사기 조직은 아예 리딩방이나 로또 분석업체에서 사기를 당한 이들의 DB를... ,2026-05-05 01:43:00+09:00,2026.0,보이스피싱 검거
수갑 찬 도주범 태워주고 휴대전화 건넨 40대…징역형 집행유예,https://n.news.naver.com/mnews/article/081/0003640968?sid=102,https://www.seoul.co.kr/news/society/accident/2026/05/04/20260504500207?wlog_tag3=naver,대구에서 전화금융사기(보이스피싱) 범죄에 가담한 남성이 체포 직후 달아나는 데 도움<서울신문 1월 28일... 재판부는 “피고인의 범인도피 범행으로 인해 중대한 범죄 혐의가 있는 피의자를 검거하려는 국가기관의... ,2026-05-04 20:26:00+09:00,2026.0,보이스피싱 검거
"[포토뉴스] 고성경찰서, 지역 이장단에 감사장 전달",https://n.news.naver.com/mnews/article/087/0001190862?sid=102,https://www.kwnews.co.kr/page/view/2026050250040600000,이번 감사장 전달은 최일선에서 지역 주민들과 소통하며 보이스피싱 등 범죄예방 및 검거 활동에 기여한 이장들의 공로를 기리고 더욱 공고한 협력 치안 체계를 구축하기 위한 차원에서 마련됐다.,2026-05-04 00:10:00+09:00,2026.0,보이스피싱 검거
주먹 안쓰는 MZ조폭들…'온라인 범죄'로 떼돈 번다,https://n.news.naver.com/mnews/article/014/0005516580?sid=102,http://www.fnnews.com/news/202605031823516780,실제 사행성 범죄 검거 인원은 2021년 516명에서 2022년 751명으로 급증한 뒤 지난해에도 737명으로 높은 수준을 유지했다. 보이스피싱 등 사기 범죄 역시 별도 집계를 시작한 2024년 774명을 기록한 후 지난해에도 803명으로... ,2026-05-03 18:25:00+09:00,2026.0,보이스피싱 검거
中에서 검사 사칭해 3억 뜯어낸 남성…징역 3년 선고,https://n.news.naver.com/mnews/article/448/0000608508?sid=102,https://news.tvchosun.com/site/data/html_dir/2026/05/03/2026050390102.html,"중국 보이스피싱 조직에서 검사를 사칭해 수억 원을 가로챈 40대 남성이 실형을 선고받았다. 3일 법조계에... 휴대전화를 편취했으며, 송 씨는 중국에서 장기간 체류하다 지난해 10월 추방되면서 검거된 것으로 전해졌다.",2026-05-03 17:34:00+09:00,2026.0,보이스피싱 검거
"""큰돈 번다"" 후배 말에 中행…검사 사칭 보이스피싱으로 3억 뜯은 40대[사...",https://n.news.naver.com/mnews/article/014/0005516547?sid=102,http://www.fnnews.com/news/202605031512345834,""" 송모씨(43·남)는 중국 보이스피싱 콜센터에서 검찰 수사관이나 검사를 사칭하며 이같이 피해자들을... 양형 이유를 설명했다. 송씨는 중국으로 넘어간 뒤 지난해 10월께까지 장기간 체류하다 추방되면서 검거됐다.",2026-05-03 16:12:00+09:00,2026.0,보이스피싱 검거
"조폭, 주먹 대신 돈 택했다...'어린 피' 끌어들여 사기·도박으로",https://n.news.naver.com/mnews/article/014/0005516538?sid=102,http://www.fnnews.com/news/202605031237373751,실제 사행성 범죄 검거 인원은 2021년 516명에서 2022년 751명으로 급증한 뒤 지난해에도 737명으로 높은 수준을 유지했다. 보이스피싱 등 사기 범죄 역시 별도 집계를 시작한 2024년 774명을 기록한 후 지난해에도 803명으로... ,2026-05-03 16:04:00+09:00,2026.0,보이스피싱 검거
李대통령 “법정 허용치 초과 불법 대부는 무효… 안 갚아도 무방”,https://www.wikitree.co.kr/articles/1134748,https://www.wikitree.co.kr/articles/1134748,앞서 이 대통령은 지난 1일 ‘보이스피싱 해외 몸통 집중 검거하니…피해핵 45% 줄어’ 제목의 기사를 공유하며 “단기간에 국민의 피해가 줄어 참으로 다행”이라며 “경찰 국정원 외교부 등 일선 공직자들의 헌신... ,2026-05-03 11:52:00+09:00,2026.0,보이스피싱 검거
이 대통령 ‘엑스’도 지선 모드?…불법사금융·HMM 이전 등 민생 이슈 ...,https://n.news.naver.com/mnews/article/032/0003443469?sid=100,https://www.khan.co.kr/article/202605031130001,이 대통령은 주말 사이 보이스피싱 검거와 HMM 부산 이전 관련 글도 엑스에 공유했다. 6·3 지방선거를 한 달 앞두고 이 대통령의 엑스도 민생 경제와 지역 현안을 전면에 내세우는 모습이다. 이 대통령은 이날 오전 엑스에... ,2026-05-03 11:30:00+09:00,2026.0,보이스피싱 검거
[속보]李 이번엔 ‘불법 대부’ 타깃 “갚지 않아도 무방”,https://n.news.naver.com/mnews/article/021/0002788869?sid=100,https://www.munhwa.com/article/11586528?ref=naver,이재명 대통령 X 캡처 이 대통령은 앞서 1일에는 ‘보이스피싱 해외 몸통 집중 검거하니…피해핵 45% 줄어’ 제목의 기사를 공유하며 “단기간에 국민의 피해가 줄어 참으로 다행”이라며 “경찰 국정원 외교부 등 일선... ,2026-05-03 10:40:00+09:00,2026.0,보이스피싱 검거
“공문서 보여줘서 믿은게 죄인가요”…노쇼사기 피해액 벌써 615억,https://n.news.naver.com/mnews/article/009/0005674372?sid=102,https://www.mk.co.kr/article/12034029,"반면 금융기관이나 공공기관 등을 사칭하는 전통적 보이스피싱 피해액은 같은 기간 1702억원으로 지난해... 경찰이 캄보디아 코리아전담반을 중심으로 국외 도피사범 검거에 성과를 내고 있지만, 신종 피싱의 최대... ",2026-05-02 06:32:00+09:00,2026.0,보이스피싱 검거
"사유리 母, 10년 전 보이스피싱 조직 검거 도왔다 ""감사장도 받아""",http://www.stoo.com/article.php?aid=106440848126,http://www.stoo.com/article.php?aid=106440848126,"일본 출신 방송인 사유리가 보이스피싱 사기 조직 검거에 기여한 어머니의 용기 있는 일화를 공개해 화제다. 사유리는 1일 자신의 SNS를 통해 ""10년 전 우리 엄마는 보이스피싱 범인을 잡는 데 도움을 줘서 경찰에게... ",2026-05-01 19:22:00+09:00,2026.0,보이스피싱 검거
"보이스피싱 피해 급감…이 대통령 ""공직자 헌신 덕분""",https://news.cpbc.co.kr/article/1172594?division=NAVER,https://news.cpbc.co.kr/article/1172594?division=NAVER,"기사에 따르면, 올 들어 3월까지 발생한 보이스피싱 피해는 1702억원으로, 지난해 같은 기간보다 45.4% 줄었다. 이는 경찰이 보이스피싱 해외 거점의 윗선을 검거하는 방식으로 수사 패러다임을 전환한 결과로 분석됐다.",2026-05-01 19:18:00+09:00,2026.0,보이스피싱 검거
"사유리 母, 보이스피싱 조직 검거 도왔다..日 경찰 감사장 공개",https://m.entertain.naver.com/article/108/0003432042,https://www.starnewskorea.com/star/2026/05/01/2026050117563856300,"일본 출신 방송인 사유리가 어머니의 보이스피싱 조직 검거 기여 사실을 전했다. 1일 사유리는 자신의 SNS에 ""10년 전 우리 엄마는 보이스피싱 범인을 잡는 데 도움을 줘서 경찰에게 감사장을 받았다""라는 글을 게재했다.... ",2026-05-01 18:07:00+09:00,2026.0,보이스피싱 검거
"李대통령, 보이스피싱 피해 감소에 ""공직자 헌신 덕분""",https://www.shinailbo.co.kr/news/articleView.html?idxno=5016935,https://www.shinailbo.co.kr/news/articleView.html?idxno=5016935,해당 보도에는 보이스피싱 조직의 윗선을 검거한 결과 올해 1~3월 보이스피싱 피해가 작년보다 45% 감소했다는 내용이 담겨있다. 보이스피싱 범죄는 최근 이재명 정부가 지목한 우리 사회의 '7대 비정상' 악습 중 하나다. 이... ,2026-05-01 16:36:00+09:00,2026.0,보이스피싱 검거
"'유방암 투병' 사유리母, 경찰 도와 보이스피싱 조직 검거..日경찰 감사...",https://m.entertain.naver.com/article/109/0005525534,http://www.osen.co.kr/article/G1112792810,"일본 출신 방송인 사유리가 모친이 보이스피싱 조직을 잡아 경찰로부터 감사장을 받은 사실을 공개했다.... 그 결과 6명으로 이루어진 사기 조직이 검거되었다""라는 글과 함께 한 장의 사진을 게재했다. 공개된 사진... ",2026-05-01 16:02:00+09:00,2026.0,보이스피싱 검거
보이스피싱 피해액 45% 급감에 이재명 대통령이 일선 공무원들에게 전한...,https://www.insight.co.kr/news/552493,https://www.insight.co.kr/news/552493,경찰청 집계에 따르면 올해 1월부터 3월까지 발생한 보이스피싱 범죄 피해액은 총 1702억 원으로 파악됐다. 이는 지난해 1분기 기록한 3116억 원과 비교해 45.4% 줄어든 수치다. 수사 당국이 단순 하부 조직원 검거에 머물지... ,2026-05-01 16:00:00+09:00,2026.0,보이스피싱 검거
"""보이스 피싱 피해 줄었다"" 李 대통령, 공직자들 격려",https://n.news.naver.com/mnews/article/123/0002382373?sid=101,http://www.joseilbo.com/news/news_read.php?uid=567612&class=17&grp=,해당 보도는 정부가 보이스피싱 조직의 윗선을 검거한 결과 올해 1~3월 보이스피싱 피해가 작년보다 45% 감소했다는 내용을 담고 있다. 보이스피싱 범죄는 최근 이재명 정부가 지목한 우리 사회의 '7대 비정상' 악습 중... ,2026-05-01 15:36:00+09:00,2026.0,보이스피싱 검거
"이재명 대통령, 피싱 피해 감소에 공직자 격려 …“수고 많았고 감사하...",https://www.mediapen.com/news/view/1096750,https://www.mediapen.com/news/view/1096750,이 대통령이 언급한 보도는 올해 1~3월 보이스피싱 피해가 전년 대비 45% 줄었고 원인이 '윗선 중심 검거' 성과에 있다는 기사였다. 앞서 이 대통령은 3월 참모 회의에서 보이스피싱 범죄를 7대 비정상 중 하나로 규정한 바... ,2026-05-01 15:30:00+09:00,2026.0,보이스피싱 검거
"이 대통령 ""피싱 피해 단기간에 줄어…공직자 헌신 덕""",https://n.news.naver.com/mnews/article/057/0001947223?sid=100,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00006&news_seq_no=5191404,"1∼3월 보이스피싱 피해가 전년 대비 45% 감소했다는 내용을 소개하며 ""단기간에 국민의 피해가 줄어 참으로 다행""이라고 밝혔습니다. 그는 피해 감소의 주요 원인으로 '윗선 중심 검거' 성과가 지목된 언론 기사를 공유하며... ",2026-05-01 15:19:00+09:00,2026.0,보이스피싱 검거
"사유리 “母, 경찰 공조로 보이스피싱 조직 검거..속은 척 가짜 돈 전달...",https://m.entertain.naver.com/article/076/0004401273,https://www.sportschosun.com/entertainment/2026-05-01/202605010100003760000126,"일본인 방송인 사유리가 어머니가 경찰과 협력해 범죄 조직 검거에 기여한 일화를 전했다. 사유리는 1일 개인 계정에 ""10년 전 우리 엄마는 보이스피싱 범인을 잡는데 도움을 줘서 경찰에게 감사장을 받았다""고 밝혔다.... ",2026-05-01 15:08:00+09:00,2026.0,보이스피싱 검거
